,text,lable,pred,pred_proba
437997,خیلی خیلی گرون است,1,0,0.3811710774898529
438024,وضیح مشخصات کالا تیوبهای 60 گرمی ثبت شده که امیدوارم اصلاح بشه .,1,0,0.22649754583835602
438033,به نسبتش وزنش وقیمتش به صرفه نیست,0,1,0.8028473854064941
438040,ای بد نیست,1,0,0.1311425119638443
438041,یکم از سرش خالیه و اینکه مشخصه ازیناست که تو بازار پر میکنن الکی مارک زدن روش,1,0,0.44269707798957825
438066,دیگه هز این برند نمیگیرم کیفیتش معمولی,0,1,0.8591955304145813
438070,موهارو وز وزی نمیکنه,0,1,0.6837131381034851
438087,جالبه تخفیف گذاشتن ازاونور بیشتراز۴ انگشت خالیه سرش,1,0,0.3753628134727478
438091,بسته بندیش بد بود و درش محکم بسته نشده بود نصفش ریخته بود,0,1,0.5449815392494202
438158,زود از بین میره,0,1,0.6351717710494995
438166,مناسب است برای پوست خشک مناسب نیست,1,0,0.031634025275707245
438252,من یک شماره دیگه درخواست کرده بودم متاسفانه شماره دیگه ای برام اوردند دیجی کالا دقت کن دقت کن ترو خدا دارم مرجوع میکنم,0,1,0.7953293919563293
438255,بعد چند بار حمام کلا رنگ عوض میشه. به زیتونی نمیخوره رو موهای من. تازه با نصفه رنگ 6خاکستری و واریاسیون سبز استفاده کردم,0,1,0.7778255939483643
438309,به اطراف چشم بخوره باعث سوزش میشه,0,1,0.6339909434318542
438338,آردن ژل ضد چروک ویتامین سی رو استفاده می‌کنم و خیلی راضی هستم‌‌.,1,0,0.000764814205467701
438360,برای من بدون کارتون فرستادن و تاریخ روی محصول نبود چیه نظر چون تاریخ گذشته بوده بدونه کارتون فرستادن و همون روز اول شکست,0,1,0.9719216227531433
438371,یکم مرطوب میکنه لب رو ،ولی بعد یه ساعت احساس میکنم پوست لبم پوسته پوسته شده,1,0,0.4012611210346222
438378,نی به ندرت با اجناس خارجی رقابت میکنن. اونوقت میگن ایرانی بخرید.,1,0,0.15060488879680634
438385,بهترین کرم و بالم لب اوریاژ و qvهست... گرون هست ولی عالیه. ارزش گرون خریدن رو دا ره,1,0,0.0030874398071318865
438389,دوستان مطمئناً نمیشه این نوع بالم لب رو با موارد خارجی و اونا که امتحانشو پَس داده مقایسه کرد،باید یه انتظار معمولی و کمتر از معمولی داشت.,1,0,0.19816362857818604
438393,بالم لب مردانه لابلو خیلی بهتره ، البته قیمتش یکم بالاترم هست !,1,0,0.19990739226341248
438416,قیچی به شدت تمیز و خوش ساخت هستش ولی من به خاطر تاب داشتن تیغه کات مرجوع کردم و واقعا از سرعت مرجوع راضی هستم با تشکر از دیجی کالا,0,1,0.603125274181366
438449,مثل بقیه شامپو رنگ ها سفیدی مو رو نمیگیره,1,0,0.2794265151023865
438504,خیلی خیلی تیزه برای همین اگر تازه کار هستید پیشنهاد نمیکنم,0,1,0.9054628610610962
438507,بعضی تیغ ابروها انقدر کنده که‌اصن نمیشه باهاشون کار کرد این تیغ ابرو هم انقدر تیزه نمیشه باهاش کار کرد به نظرم باید خیلی حرفه ای باشی تا باهاش کار کنی وگرنه صورتتو زخم میکنی,0,1,0.9462500810623169
438509,صورتمو زخمی کرد اینقدر تیغش برّنده هست. ولی راضیم اینجوری بهتره تا کُند باشه,0,1,0.5147693753242493
438510,گوشت و پوست و استخون و باهم میبره خیلی مراقب باشید,1,0,0.09376146644353867
438515,من رنگشو نگاه نکردم خیلی سفیده,1,0,0.2830933928489685
438525,من از داروخانه ای که بیشتر داروهای پوست داره خریدم هم رنگ مواد فرق داره هم بوش,1,0,0.363047331571579
438679,قیمتش زیاده,1,0,0.2835429310798645
438742,رنگش خوب بود، اما تا باز کردم شکسته بود. این مشکل تو این رژ لب انگار شایع هست,0,1,0.5872449278831482
438757,بنظرم با همین قیمت برندهای بهتری برا تولید رنگ مو هستن,0,1,0.7381269931793213
438768,رنگش دقیقا مشابه تصویر میشه ولی بوی خیلی خیلی تند و آزاردهنده ای داره,0,1,0.6454321146011353
438779,به قیمتش خوبه ولی زنگش زود می ره,1,0,0.059747904539108276
438797,من چندین بار از این رنگ استفاد ه کرده ام و راضی ام,1,0,0.00046551282866857946
438806,شامپویی در کیت نبود و در برگه راهنما ، نحوه استفاده از ماسک و سرم را بدرستی توضیح نداده,0,1,0.6132780909538269
438955,خراب بود آب شده بود,0,1,0.9352732300758362
438970,قابل قیاس با برندی چون کاشان و لبلو نیست و تفاوت قیمت آنچنانی ندارد,1,0,0.38655951619148254
438983,مشگل در بسته بندی... حجم کالا کمه,1,0,0.4401298463344574
439009,نرم کنندگی قابل قبول داره اما بوش آزاردهنده ست. تصور کنید بوی بد پارافين با پرتقال قاطی بشه,1,0,0.1361103355884552
439023,خیلی باکیفیت نیست. ولی خب درمقابل این مبلغی که پرداخت میکنیم، نباید توقع محصول کیفیت داشته باشیم.,1,0,0.3198896050453186
439043,حتی فکرشم نکنین ک بخریدش,1,0,0.04784169793128967
439047,سلام وقتی نظراتمو رو خرید قبلیم نوشتم اعتنایی نشد چ ارزشی داره وقتمو بزارم نظر خواهی کنید دستگاه بخوری ک خریدم دوروز بعد صدای وحشتناکی میده من برا اتاق نوزادم میخاستم ک شبا بزارم ولی همونجور افتاده گوشه خونه من پول دادم بابتش و راضی نیستم,0,1,0.944533109664917
439057,یه ذره بزنی یه ماه رو مو میمونه,0,1,0.5345140695571899
439060,بزرگه ولی جای زیادی نداره برای نگهداری وسایل ارایش نداره,1,0,0.06628692895174026
439097,پودر کاملا اکلیلیه انتظار نداشتم,1,0,0.4823330044746399
439142,نتیجه مطلوبونداره ویک گوشه بلامصرف افتاده,1,0,0.17197482287883759
439149,من این ژلو سفارش دادم ی مدل دیگه وت لوک شماره ۲ فرستادن. ندارین ک بگین موجود نیس. مسخره ها,0,1,0.9695866703987122
439165,فوق العاده قوی نیست ، ژل معمولیه,0,1,0.6069010496139526
439211,من از پخش آبگینه گرفتم ،تاریخ تولیدش سال ۹۷و ۹۸ وبه قیمت روز هم می‌فروشن.,1,0,0.029274074360728264
439259,سری اولیش که همون اول شکست دوتا دیگم به درد نمیخوره پولتون رو دور نریزین,0,1,0.9926175475120544
439294,از نظر کیفیت و حجم عالیه ولی من از چند رنگ سفارش دادم ولی کلا یه چیز دیگه آوردن و دو تا بسته کم آوردن,1,0,0.2059641182422638
439295,بدون استفادس نمیشه باهاش کار کرد من قبل این کلی پودر کروم و این چیزا داشتم ولی با این اصلا نمیشد کار کرد خداروشکر تو تخفیف بود گرفتم 2 تومن رنگش خوبه اول ک رنگشو دیدم میخواستم بیام نظر بدم بعد گفتم نه بزا اول استفاده کنم ببینم چطوریه اما راضی نبودم,1,0,0.42022353410720825
439319,ولا من شماره ۳۱ همین رو سفارش دادم متاسفانه شماره ۲۸ با ۳۱ یه رنگ بودن حتی یه کم هم فرق نمیکردن,0,1,0.6973888874053955
439342,لب و خشک میکنه زودم پاک میشه,1,0,0.41352027654647827
439351,به نظرم میشه به عنوان بالمی که یکم رنگ داره ازش استفاده کرد چون بعد از یکی دو ساعت گوله گوله نمیشه روی لب.,1,0,0.059516821056604385
439354,رنگش نوشته دارچینی ولی صورتی تقریبا خیلی ام چربه,1,0,0.323781281709671
439359,مژه هارو بهم میچسبونه ولی کار گذرونه,1,0,0.1107996329665184
439420,وشام کم رنگ تر شده. بارکد کالا هم اسکن کردم ولی محصولی پیدا نشد.,1,0,0.3510001301765442
439456,یکم بی خوده 😀,1,0,0.20300070941448212
439530,مواد پلاستیکش شفاف نیست. واسه مواد پاکسازی پوست بزرگه متاسفانه,0,1,0.7411683797836304
439563,بد نیست ولی خیلی خیلی کوچک بود,1,0,0.20420417189598083
439576,خیلی گوگولیه,1,0,0.0017652282258495688
439609,خیلی کوچیکه برا فقط رنگ ابرو خوبه,0,1,0.6270344257354736
439631,خیلی کوچوعه,0,1,0.5195701122283936
439664,قبلا بازار خریده بودم و اصلا نمیدونستم سایز این خیلی کوچیکه ؛ کاش در مورد سایزش هم توی توضیحات بود,1,0,0.3780946135520935
439716,کاسه بسیار کوچکیست,0,1,0.8267807960510254
439721,کوچیکتر از چیزییه که فکرشم بکنین,0,1,0.5448780655860901
439754,من دو کاسه خریدم که اسم هر دو محصول را روی عکس نوشتم کنار هم عکس گرفتم که برای خرید بهتر تصمیم بگیرید هر دو جنس شبیه هم هستند و هیچ تفاوتی ندارند جنس معمولی داره,0,1,0.8264127373695374
439763,واقعا که حرف نداره,1,0,0.00174408417660743
439807,تصویر که در هنگام خرید بود متناسب با کالای ارسالی نبود و همچنین محصول اگه کمی بزگتر بود هم به راحتی میشه در دست نگه داشت و ظریفت ان برای رنگ مناسب بود,1,0,0.19170856475830078
